villa-plumeria-tsilivi,Villa Plumeria,9.7,Exceptional,30 reviews,5 nights, 2 adults,"€ 1,924",Tsilivi,https://www.booking.com/hotel/gr/villa-plumeria-tsilivi.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=1663&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=66&sr_order=popularity&srpvid=2c843b6af7ec0029&srepoch=1673771272&all_sr_blocks=683344601_295726169_4_0_0&highlighted_blocks=683344601_295726169_4_0_0&matching_block_id=683344601_295726169_4_0_0&sr_pri_blocks=683344601_295726169_4_0_0__192375&from_sustainable_property_sr=1&from=searchresults&map_fdco=1#hotelTmpl
aelia-villa-skoulikado,Aelia Villa,9.7,Exceptional,18 reviews,5 nights, 2 adults,€ 973,Kallithea,https://www.booking.com/hotel/gr/aelia-villa-skoulikado.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=1663&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=67&sr_order=popularity&srpvid=2c843b6af7ec0029&srepoch=1673771272&all_sr_blocks=235218601_100973705_5_0_0&highlighted_blocks=235218601_100973705_5_0_0&matching_block_id=235218601_100973705_5_0_0&sr_pri_blocks=235218601_100973705_5_0_0__97290&from=searchresults&map_fdco=1#hotelTmpl
kozanos-ii,Kozanos Hotel & Suites,8.5,Very good,172 reviews,5 nights, 2 adults,€ 428,Amoudi,https://www.booking.com/hotel/gr/kozanos-ii.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=1663&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=68&sr_order=popularity&srpvid=2c843b6af7ec0029&srepoch=1673771272&all_sr_blocks=1295501_185202_2_0_0&highlighted_blocks=1295501_185202_2_0_0&matching_block_id=1295501_185202_2_0_0&sr_pri_blocks=1295501_185202_2_0_0__42750&from=searchresults&map_fdco=1#hotelTmpl
lesante-spa,"Lesante Classic, a member of Preferred Hotels & Resorts",8.6,Fabulous,283 reviews,5 nights, 2 adults,"€ 1,240",Tsilivi,https://www.booking.com/hotel/gr/lesante-spa.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=1663&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=69&sr_order=popularity&srpvid=2c843b6af7ec0029&srepoch=1673771272&all_sr_blocks=2311901_95147195_2_41_0&highlighted_blocks=2311901_95147195_2_41_0&matching_block_id=2311901_95147195_2_41_0&sr_pri_blocks=2311901_95147195_2_41_0__123950&from_sustainable_property_sr=1&from=searchresults&map_fdco=1#hotelTmpl
calypso-villas,Calypso Villas,9.8,Exceptional,86 reviews,5 nights, 2 adults,"€ 2,250",Amoudi,https://www.booking.com/hotel/gr/calypso-villas.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=1663&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=70&sr_order=popularity&srpvid=2c843b6af7ec0029&srepoch=1673771272&all_sr_blocks=19055003_88571091_0_2_0&highlighted_blocks=19055003_88571091_0_2_0&matching_block_id=19055003_88571091_0_2_0&sr_pri_blocks=19055003_88571091_0_2_0__225020&from_sustainable_property_sr=1&from=searchresults&map_fdco=1#hotelTmpl
windmill-studios-aparthotel,Windmill Bay Hotel,8.9,Fabulous,182 reviews,5 nights, 2 adults,"€ 1,344",Argasi,https://www.booking.com/hotel/gr/windmill-studios-aparthotel.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=1663&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=71&sr_order=popularity&srpvid=2c843b6af7ec0029&srepoch=1673771272&all_sr_blocks=37291206_88568804_0_1_0&highlighted_blocks=37291206_88568804_0_1_0&matching_block_id=37291206_88568804_0_1_0&sr_pri_blocks=37291206_88568804_0_1_0__134385&from=searchresults&map_fdco=1#hotelTmpl
koklas-studios,Koklas Studios,9.7,Exceptional,153 reviews,5 nights, 2 adults,€ 478,Lithakia,https://www.booking.com/hotel/gr/koklas-studios.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=1663&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=72&sr_order=popularity&srpvid=2c843b6af7ec0029&srepoch=1673771272&all_sr_blocks=42567401_213489616_2_0_0&highlighted_blocks=42567401_213489616_2_0_0&matching_block_id=42567401_213489616_2_0_0&sr_pri_blocks=42567401_213489616_2_0_0__47750&from=searchresults&map_fdco=1#hotelTmpl
strada-marina-zakynthos,Strada Marina Hotel,7.8,Good,913 reviews,5 nights, 2 adults,€ 623,Zakynthos Town,https://www.booking.com/hotel/gr/strada-marina-zakynthos.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=1663&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=73&sr_order=popularity&srpvid=2c843b6af7ec0029&srepoch=1673771272&all_sr_blocks=47705803_89022406_2_1_0&highlighted_blocks=47705803_89022406_2_1_0&matching_block_id=47705803_89022406_2_1_0&sr_pri_blocks=47705803_89022406_2_1_0__62250&from_sustainable_property_sr=1&from=searchresults&map_fdco=1#hotelTmpl
mikro-nisi-studios,Mikro Nisi Studios,9.3,Superb,45 reviews,5 nights, 2 adults,€ 328,Agios Nikolaos,https://www.booking.com/hotel/gr/mikro-nisi-studios.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=1663&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=74&sr_order=popularity&srpvid=2c843b6af7ec0029&srepoch=1673771272&all_sr_blocks=172488604_329607792_2_0_0&highlighted_blocks=172488604_329607792_2_0_0&matching_block_id=172488604_329607792_2_0_0&sr_pri_blocks=172488604_329607792_2_0_0__32750&from_sustainable_property_sr=1&from=searchresults&map_fdco=1#hotelTmpl
bitzaro-grande,Bitzaro Grande Hotel & Suites,9.2,Superb,115 reviews,5 nights, 2 adults,"€ 1,146",Kalamaki,https://www.booking.com/hotel/gr/bitzaro-grande.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=1663&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=75&sr_order=popularity&srpvid=2c843b6af7ec0029&srepoch=1673771272&all_sr_blocks=183818101_354374738_2_85_0&highlighted_blocks=183818101_354374738_2_85_0&matching_block_id=183818101_354374738_2_85_0&sr_pri_blocks=183818101_354374738_2_85_0__114600&from=searchresults&map_fdco=1#hotelTmpl
villa-daizy,Villa Daizy Boutique Apartments,9.1,Superb,210 reviews,5 nights, 2 adults,€ 585,Laganas,https://www.booking.com/hotel/gr/villa-daizy.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=1663&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=26&hapos=76&sr_order=popularity&srpvid=2c843b6af7ec0029&srepoch=1673771272&all_sr_blocks=139701911_346542436_2_0_0&highlighted_blocks=139701911_346542436_2_0_0&matching_block_id=139701911_346542436_2_0_0&sr_pri_blocks=139701911_346542436_2_0_0__58500&from_sustainable_property_sr=1&from=searchresults&map_fdco=1#hotelTmpl
exotica-amp-spa-by-zante-plaza,Exotica Hotel & Spa by Zante Plaza,7.9,Good,526 reviews,5 nights, 2 adults,€ 950,Kalamaki,https://www.booking.com/hotel/gr/exotica-amp-spa-by-zante-plaza.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=1663&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=27&hapos=77&sr_order=popularity&srpvid=2c843b6af7ec0029&srepoch=1673771272&all_sr_blocks=208820403_95681195_2_85_0&highlighted_blocks=208820403_95681195_2_85_0&matching_block_id=208820403_95681195_2_85_0&sr_pri_blocks=208820403_95681195_2_85_0__95000&from=searchresults&map_fdco=1#hotelTmpl
akron-luxury-suites,Akron Luxury Suites,9.9,Exceptional,14 reviews,5 nights, 2 adults,"€ 2,000",Korithion,https://www.booking.com/hotel/gr/akron-luxury-suites.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=1663&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=76&sr_order=popularity&srpvid=2c843b6af7ec0029&srepoch=1673771287&all_sr_blocks=337010201_116252815_2_0_0&highlighted_blocks=337010201_116252815_2_0_0&matching_block_id=337010201_116252815_2_0_0&sr_pri_blocks=337010201_116252815_2_0_0__200000&from=searchresults&map_fdco=1#hotelTmpl
gioia-cottage,Villa Gioia - Secret gem with private garden,9.4,Superb,11 reviews,5 nights, 2 adults,€ 950,Katastárion,https://www.booking.com/hotel/gr/gioia-cottage.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=1663&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=77&sr_order=popularity&srpvid=2c843b6af7ec0029&srepoch=1673771287&all_sr_blocks=145768801_329772000_2_0_0&highlighted_blocks=145768801_329772000_2_0_0&matching_block_id=145768801_329772000_2_0_0&sr_pri_blocks=145768801_329772000_2_0_0__95000&from=searchresults&map_fdco=1#hotelTmpl
villa-antonis-zakinthos,Villa Antonis Beachfront deluxe apartments,8.9,Fabulous,144 reviews,5 nights, 2 adults,€ 700,Amoudi,https://www.booking.com/hotel/gr/villa-antonis-zakinthos.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=1663&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=78&sr_order=popularity&srpvid=2c843b6af7ec0029&srepoch=1673771287&all_sr_blocks=258327201_366573937_4_0_0&highlighted_blocks=258327201_366573937_4_0_0&matching_block_id=258327201_366573937_4_0_0&sr_pri_blocks=258327201_366573937_4_0_0__70000&from_sustainable_property_sr=1&from=searchresults&map_fdco=1#hotelTmpl
paradise-beach,Paradise Beach Hotel,7.8,Good,229 reviews,5 nights, 2 adults,€ 558,Argasi,https://www.booking.com/hotel/gr/paradise-beach.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=1663&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=79&sr_order=popularity&srpvid=2c843b6af7ec0029&srepoch=1673771287&all_sr_blocks=189910105_279475556_2_1_0&highlighted_blocks=189910105_279475556_2_1_0&matching_block_id=189910105_279475556_2_1_0&sr_pri_blocks=189910105_279475556_2_1_0__55750&from=searchresults&map_fdco=1#hotelTmpl
the-sall-villa,The Sall Villa,9.4,Superb,7 reviews,5 nights, 2 adults,"€ 3,600",Agios Nikolaos,https://www.booking.com/hotel/gr/the-sall-villa.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=1663&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=81&sr_order=popularity&srpvid=2c843b6af7ec0029&srepoch=1673771287&all_sr_blocks=697263101_287622734_5_0_0&highlighted_blocks=697263101_287622734_5_0_0&matching_block_id=697263101_287622734_5_0_0&sr_pri_blocks=697263101_287622734_5_0_0__360000&from=searchresults&map_fdco=1#hotelTmpl
agrikia-villa,Agrikia Villa,9.5,Exceptional,34 reviews,5 nights, 2 adults,€ 913,Langadhákia,https://www.booking.com/hotel/gr/agrikia-villa.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=1663&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=82&sr_order=popularity&srpvid=2c843b6af7ec0029&srepoch=1673771287&all_sr_blocks=54379501_363066987_2_0_0&highlighted_blocks=54379501_363066987_2_0_0&matching_block_id=54379501_363066987_2_0_0&sr_pri_blocks=54379501_363066987_2_0_0__91250&from_sustainable_property_sr=1&from=searchresults&map_fdco=1#hotelTmpl
kali-tychi,Kali Tychi,9.2,Superb,6 reviews,5 nights, 2 adults,"€ 1,225",Katastárion,https://www.booking.com/hotel/gr/kali-tychi.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=1663&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=83&sr_order=popularity&srpvid=2c843b6af7ec0029&srepoch=1673771287&all_sr_blocks=417220101_354838475_4_0_0&highlighted_blocks=417220101_354838475_4_0_0&matching_block_id=417220101_354838475_4_0_0&sr_pri_blocks=417220101_354838475_4_0_0__122500&from=searchresults&map_fdco=1#hotelTmpl
marina-39-s-villas,Marina's Villas,9.4,Superb,9 reviews,5 nights, 2 adults,"€ 1,100",Vasilikos,https://www.booking.com/hotel/gr/marina-39-s-villas.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=1663&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=84&sr_order=popularity&srpvid=2c843b6af7ec0029&srepoch=1673771287&all_sr_blocks=115048001_340058645_5_0_0&highlighted_blocks=115048001_340058645_5_0_0&matching_block_id=115048001_340058645_5_0_0&sr_pri_blocks=115048001_340058645_5_0_0__110000&from=searchresults&map_fdco=1#hotelTmpl
liostasi-village,Liostasi Village,9.4,Superb,33 reviews,5 nights, 2 adults,€ 405,Vasilikos,https://www.booking.com/hotel/gr/liostasi-village.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=1663&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=85&sr_order=popularity&srpvid=2c843b6af7ec0029&srepoch=1673771287&all_sr_blocks=759992205_352166587_0_0_0&highlighted_blocks=759992205_352166587_0_0_0&matching_block_id=759992205_352166587_0_0_0&sr_pri_blocks=759992205_352166587_0_0_0__40500&from=searchresults&map_fdco=1#hotelTmpl
tsamis-zante-gold,Tsamis Zante Suites,9.3,Superb,274 reviews,5 nights, 2 adults,"€ 1,252",Kipseli,https://www.booking.com/hotel/gr/tsamis-zante-gold.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=1663&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=87&sr_order=popularity&srpvid=2c843b6af7ec0029&srepoch=1673771287&all_sr_blocks=351969903_118543147_2_1_0&highlighted_blocks=351969903_118543147_2_1_0&matching_block_id=351969903_118543147_2_1_0&sr_pri_blocks=351969903_118543147_2_1_0__125202&from=searchresults&map_fdco=1#hotelTmpl
mamfredas-resort,Mamfredas Luxury Resort,9.6,Exceptional,52 reviews,5 nights, 2 adults,"€ 1,890",Tsilivi,https://www.booking.com/hotel/gr/mamfredas-resort.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=1663&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=88&sr_order=popularity&srpvid=2c843b6af7ec0029&srepoch=1673771287&all_sr_blocks=488860701_161543205_0_0_0&highlighted_blocks=488860701_161543205_0_0_0&matching_block_id=488860701_161543205_0_0_0&sr_pri_blocks=488860701_161543205_0_0_0__189000&from=searchresults&map_fdco=1#hotelTmpl
mimoza-beach,Mimoza Beach,8.1,Very good,135 reviews,5 nights, 2 adults,€ 650,Argasi,https://www.booking.com/hotel/gr/mimoza-beach.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=1663&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=89&sr_order=popularity&srpvid=2c843b6af7ec0029&srepoch=1673771287&all_sr_blocks=50561003_331837940_2_33_0&highlighted_blocks=50561003_331837940_2_33_0&matching_block_id=50561003_331837940_2_33_0&sr_pri_blocks=50561003_331837940_2_33_0__65000&from_sustainable_property_sr=1&from=searchresults&map_fdco=1#hotelTmpl
aeolos-resort,Aeolos Boutique Hotel and Suites,9.3,Superb,220 reviews,5 nights, 2 adults,"€ 1,058",Kalamaki,https://www.booking.com/hotel/gr/aeolos-resort.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=1663&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=90&sr_order=popularity&srpvid=2c843b6af7ec0029&srepoch=1673771287&all_sr_blocks=28824409_88567283_2_1_0&highlighted_blocks=28824409_88567283_2_1_0&matching_block_id=28824409_88567283_2_1_0&sr_pri_blocks=28824409_88567283_2_1_0__105750&from_sustainable_property_sr=1&from=searchresults&map_fdco=1#hotelTmpl
tsilivi-beach-zakynthos,Tsilivi Beach Hotel Zakynthos,7.8,Good,46 reviews,5 nights, 2 adults,"€ 1,163",Tsilivi,https://www.booking.com/hotel/gr/tsilivi-beach-zakynthos.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=1663&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=91&sr_order=popularity&srpvid=2c843b6af7ec0029&srepoch=1673771287&all_sr_blocks=702077406_288755366_2_85_0&highlighted_blocks=702077406_288755366_2_85_0&matching_block_id=702077406_288755366_2_85_0&sr_pri_blocks=702077406_288755366_2_85_0__116268&from_sustainable_property_sr=1&from=searchresults&map_fdco=1#hotelTmpl
castelli,Castelli Hotel-Adults Only,8.9,Fabulous,98 reviews,5 nights, 2 adults,"€ 1,840",Laganas,https://www.booking.com/hotel/gr/castelli.en-gb.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQm4AQfIAQzYAQHoAQH4AQuIAgGoAgO4Aunvjp4GwAIB0gIkNWE0NWYxMTEtODAzMS00OTZmLTg4MzAtZWYzNjM1ZDZlOWFh2AIG4AIB&sid=b8ea07e999a05e717bd0890acdbef409&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-01&checkout=2023-07-06&dest_id=1663&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=92&sr_order=popularity&srpvid=2c843b6af7ec0029&srepoch=1673771287&all_sr_blocks=25072509_295756964_2_85_0&highlighted_blocks=25072509_295756964_2_85_0&matching_block_id=25072509_295756964_2_85_0&sr_pri_blocks=25072509_295756964_2_85_0__184000&from_sustainable_property_sr=1&from=searchresults&map_fdco=1#hotelTmpl
